# nx=151 ny=115 xmin=-7.5 xmax=7.5 ymin=-5.7141016151377544 ymax=5.7141016151377544 z=0 component=ey freq=0.26000000000000001
x,y,re,im,abs
0.6953642384105958,-3.2793974486877548,0,0,0
0.79470198675496562,-3.2793974486877548,0,0,0
0.89403973509933721,-3.2793974486877548,0,0,0
0.9933774834437088,-3.2793974486877548,0,0,0
1.0927152317880786,-3.2793974486877548,0,0,0
1.1920529801324502,-3.2793974486877548,0,0,0
1.29139072847682,-3.2793974486877548,0,0,0
1.3907284768211916,-3.2793974486877548,0,0,0
1.4900662251655632,-3.2793974486877548,0,0,0
1.589403973509933,-3.2793974486877548,0,0,0
1.6887417218543046,-3.2793974486877548,0,0,0
1.7880794701986744,-3.2793974486877548,0,0,0
1.887417218543046,-3.2793974486877548,0,0,0
1.9867549668874158,-3.2793974486877548,0,0,0
2.0860927152317874,-3.2793974486877548,0,0,0
2.185430463576159,-3.2793974486877548,0,0,0
2.2847682119205288,-3.2793974486877548,0,0,0
2.3841059602649004,-3.2793974486877548,0,0,0
2.4834437086092702,-3.2793974486877548,0,0,0
2.5827814569536418,-3.2793974486877548,0,0,0
2.6821192052980134,-3.2793974486877548,0,0,0
2.7814569536423832,-3.2793974486877548,0,0,0
2.8807947019867548,-3.2793974486877548,0,0,0
2.9801324503311246,-3.2793974486877548,0,0,0
3.0794701986754962,-3.2793974486877548,0,0,0
3.178807947019866,-3.2793974486877548,0,0,0
3.2781456953642376,-3.2793974486877548,0,0,0
3.3774834437086092,-3.2793974486877548,0,0,0
3.476821192052979,-3.2793974486877548,0,0,0
3.5761589403973506,-3.2793974486877548,0,0,0
3.6754966887417204,-3.2793974486877548,0,0,0
3.774834437086092,-3.2793974486877548,0,0,0
3.8741721854304636,-3.2793974486877548,0,0,0
3.9735099337748334,-3.2793974486877548,0,0,0
4.072847682119205,-3.2793974486877548,0,0,0
4.1721854304635748,-3.2793974486877548,0,0,0
4.2715231788079464,-3.2793974486877548,0,0,0
4.370860927152318,-3.2793974486877548,0,0,0
4.4701986754966878,-3.2793974486877548,0,0,0
4.5695364238410594,-3.2793974486877548,0,0,0
4.6688741721854292,-3.2793974486877548,0,0,0
4.7682119205298008,-3.2793974486877548,0,0,0
4.8675496688741706,-3.2793974486877548,0,0,0
4.9668874172185422,-3.2793974486877548,0,0,0
5.0662251655629138,-3.2793974486877548,0,0,0
5.1655629139072836,-3.2793974486877548,0,0,0
5.2649006622516552,-3.2793974486877548,0,0,0
5.364238410596025,-3.2793974486877548,0,0,0
5.4635761589403966,-3.2793974486877548,0,0,0
5.5629139072847682,-3.2793974486877548,0,0,0
5.662251655629138,-3.2793974486877548,0,0,0
5.7615894039735096,-3.2793974486877548,0,0,0
5.8609271523178794,-3.2793974486877548,0,0,0
5.960264900662251,-3.2793974486877548,0,0,0
6.0596026490066208,-3.2793974486877548,0,0,0
6.1589403973509924,-3.2793974486877548,0,0,0
6.258278145695364,-3.2793974486877548,0,0,0
6.3576158940397338,-3.2793974486877548,0,0,0
6.4569536423841054,-3.2793974486877548,0,0,0
6.5562913907284752,-3.2793974486877548,0,0,0
6.6556291390728468,-3.2793974486877548,0,0,0
6.7549668874172184,-3.2793974486877548,0,0,0
6.8543046357615882,-3.2793974486877548,0,0,0
6.9536423841059598,-3.2793974486877548,0,0,0
7.0529801324503296,-3.2793974486877548,0,0,0
7.1523178807947012,-3.2793974486877548,0,0,0
7.2516556291390728,-3.2793974486877548,0,0,0
7.3509933774834426,-3.2793974486877548,0,0,0
7.4503311258278142,-3.2793974486877548,0,0,0
-7.4503311258278142,-3.1800217684244894,0,0,0
-7.3509933774834435,-3.1800217684244894,0,0,0
-7.2516556291390728,-3.1800217684244894,0,0,0
-7.1523178807947021,-3.1800217684244894,0,0,0
-7.0529801324503314,-3.1800217684244894,0,0,0
-6.9536423841059598,-3.1800217684244894,0,0,0
-6.8543046357615891,-3.1800217684244894,0,0,0
-6.7549668874172184,-3.1800217684244894,0,0,0
-6.6556291390728477,-3.1800217684244894,0,0,0
-6.556291390728477,-3.1800217684244894,0,0,0
-6.4569536423841063,-3.1800217684244894,0,0,0
-6.3576158940397356,-3.1800217684244894,0,0,0
-6.258278145695364,-3.1800217684244894,0,0,0
-6.1589403973509933,-3.1800217684244894,0,0,0
-6.0596026490066226,-3.1800217684244894,0,0,0
-5.9602649006622519,-3.1800217684244894,0,0,0
-5.8609271523178812,-3.1800217684244894,0,0,0
-5.7615894039735096,-3.1800217684244894,0,0,0
-5.6622516556291389,-3.1800217684244894,0,0,0
-5.5629139072847682,-3.1800217684244894,0,0,0
-5.4635761589403975,-3.1800217684244894,0,0,0
-5.3642384105960268,-3.1800217684244894,0,0,0
-5.2649006622516552,-3.1800217684244894,0,0,0
-5.1655629139072854,-3.1800217684244894,0,0,0
-5.0662251655629138,-3.1800217684244894,0,0,0
-4.9668874172185431,-3.1800217684244894,0,0,0
-4.8675496688741724,-3.1800217684244894,0,0,0
-4.7682119205298017,-3.1800217684244894,0,0,0
-4.668874172185431,-3.1800217684244894,0,0,0
-4.5695364238410594,-3.1800217684244894,0,0,0
-4.4701986754966896,-3.1800217684244894,0,0,0
-4.370860927152318,-3.1800217684244894,0,0,0
-4.2715231788079473,-3.1800217684244894,0,0,0
-4.1721854304635766,-3.1800217684244894,0,0,0
-4.072847682119205,-3.1800217684244894,0,0,0
-3.9735099337748347,-3.1800217684244894,0,0,0
-3.8741721854304636,-3.1800217684244894,0,0,0
-3.7748344370860929,-3.1800217684244894,0,0,0
-3.6754966887417222,-3.1800217684244894,0,0,0
-3.576158940397351,-3.1800217684244894,0,0,0
-3.4768211920529808,-3.1800217684244894,0,0,0
-3.3774834437086092,-3.1800217684244894,0,0,0
-3.2781456953642385,-3.1800217684244894,0,0,0
-3.1788079470198678,-3.1800217684244894,0,0,0
-3.0794701986754971,-3.1800217684244894,0,0,0
-2.9801324503311264,-3.1800217684244894,0,0,0
-2.8807947019867557,-3.1800217684244894,0,0,0
-2.7814569536423841,-3.1800217684244894,0,0,0
-2.6821192052980134,-3.1800217684244894,0,0,0
-2.5827814569536427,-3.1800217684244894,0,0,0
-2.483443708609272,-3.1800217684244894,0,0,0
-2.3841059602649013,-3.1800217684244894,0,0,0
-2.2847682119205297,-3.1800217684244894,0,0,0
-2.185430463576159,-3.1800217684244894,0,0,0
-2.0860927152317883,-3.1800217684244894,0,0,0
-1.9867549668874176,-3.1800217684244894,0,0,0
-1.8874172185430469,-3.1800217684244894,0,0,0
-1.7880794701986762,-3.1800217684244894,0,0,0
-1.6887417218543046,-3.1800217684244894,0,0,0
-1.5894039735099339,-3.1800217684244894,0,0,0
-1.4900662251655632,-3.1800217684244894,0,0,0
-1.3907284768211925,-3.1800217684244894,0,0,0
-1.2913907284768218,-3.1800217684244894,0,0,0
-1.1920529801324511,-3.1800217684244894,0,0,0
-1.0927152317880795,-3.1800217684244894,0,0,0
-0.9933774834437088,-3.1800217684244894,0,0,0
-0.8940397350993381,-3.1800217684244894,0,0,0
-0.79470198675496739,-3.1800217684244894,0,0,0
-0.69536423841059669,-3.1800217684244894,0,0,0
-0.59602649006622599,-3.1800217684244894,0,0,0
-0.4966887417218544,-3.1800217684244894,0,0,0
-0.3973509933774837,-3.1800217684244894,0,0,0
-0.29801324503311299,-3.1800217684244894,0,0,0
-0.19867549668874229,-3.1800217684244894,0,0,0
-0.09933774834437159,-3.1800217684244894,0,0,0
-8.8817841970012523e-16,-3.1800217684244894,0,0,0
0.099337748344370702,-3.1800217684244894,0,0,0
0.1986754966887414,-3.1800217684244894,0,0,0
0.29801324503311211,-3.1800217684244894,0,0,0
0.39735099337748281,-3.1800217684244894,0,0,0
0.49668874172185351,-3.1800217684244894,0,0,0
0.59602649006622421,-3.1800217684244894,0,0,0
0.6953642384105958,-3.1800217684244894,0,0,0
0.79470198675496562,-3.1800217684244894,0,0,0
0.89403973509933721,-3.1800217684244894,0,0,0
0.9933774834437088,-3.1800217684244894,0,0,0
1.0927152317880786,-3.1800217684244894,0,0,0
1.1920529801324502,-3.1800217684244894,0,0,0
1.29139072847682,-3.1800217684244894,0,0,0
1.3907284768211916,-3.1800217684244894,0,0,0
1.4900662251655632,-3.1800217684244894,0,0,0
1.589403973509933,-3.1800217684244894,0,0,0
1.6887417218543046,-3.1800217684244894,0,0,0
1.7880794701986744,-3.1800217684244894,0,0,0
1.887417218543046,-3.1800217684244894,0,0,0
1.9867549668874158,-3.1800217684244894,0,0,0
2.0860927152317874,-3.1800217684244894,0,0,0
2.185430463576159,-3.1800217684244894,0,0,0
2.2847682119205288,-3.1800217684244894,0,0,0
2.3841059602649004,-3.1800217684244894,0,0,0
2.4834437086092702,-3.1800217684244894,0,0,0
2.5827814569536418,-3.1800217684244894,0,0,0
2.6821192052980134,-3.1800217684244894,0,0,0
2.7814569536423832,-3.1800217684244894,0,0,0
2.8807947019867548,-3.1800217684244894,0,0,0
2.9801324503311246,-3.1800217684244894,0,0,0
3.0794701986754962,-3.1800217684244894,0,0,0
3.178807947019866,-3.1800217684244894,0,0,0
3.2781456953642376,-3.1800217684244894,0,0,0
3.3774834437086092,-3.1800217684244894,0,0,0
3.476821192052979,-3.1800217684244894,0,0,0
3.5761589403973506,-3.1800217684244894,0,0,0
3.6754966887417204,-3.1800217684244894,0,0,0
3.774834437086092,-3.1800217684244894,0,0,0
3.8741721854304636,-3.1800217684244894,0,0,0
3.9735099337748334,-3.1800217684244894,0,0,0
4.072847682119205,-3.1800217684244894,0,0,0
4.1721854304635748,-3.1800217684244894,0,0,0
4.2715231788079464,-3.1800217684244894,0,0,0
4.370860927152318,-3.1800217684244894,0,0,0
4.4701986754966878,-3.1800217684244894,0,0,0
4.5695364238410594,-3.1800217684244894,0,0,0
4.6688741721854292,-3.1800217684244894,0,0,0
4.7682119205298008,-3.1800217684244894,0,0,0
4.8675496688741706,-3.1800217684244894,0,0,0
4.9668874172185422,-3.1800217684244894,0,0,0
5.0662251655629138,-3.1800217684244894,0,0,0
5.1655629139072836,-3.1800217684244894,0,0,0
5.2649006622516552,-3.1800217684244894,0,0,0
5.364238410596025,-3.1800217684244894,0,0,0
5.4635761589403966,-3.1800217684244894,0,0,0
5.5629139072847682,-3.1800217684244894,0,0,0
5.662251655629138,-3.1800217684244894,0,0,0
5.7615894039735096,-3.1800217684244894,0,0,0
5.8609271523178794,-3.1800217684244894,0,0,0
5.960264900662251,-3.1800217684244894,0,0,0
6.0596026490066208,-3.1800217684244894,0,0,0
6.1589403973509924,-3.1800217684244894,0,0,0
6.258278145695364,-3.1800217684244894,0,0,0
6.3576158940397338,-3.1800217684244894,0,0,0
6.4569536423841054,-3.1800217684244894,0,0,0
6.5562913907284752,-3.1800217684244894,0,0,0
6.6556291390728468,-3.1800217684244894,0,0,0
6.7549668874172184,-3.1800217684244894,0,0,0
6.8543046357615882,-3.1800217684244894,0,0,0
6.9536423841059598,-3.1800217684244894,0,0,0
7.0529801324503296,-3.1800217684244894,0,0,0
7.1523178807947012,-3.1800217684244894,0,0,0
7.2516556291390728,-3.1800217684244894,0,0,0
7.3509933774834426,-3.1800217684244894,0,0,0
7.4503311258278142,-3.1800217684244894,0,0,0
-7.4503311258278142,-3.0806460881612243,0,0,0
-7.3509933774834435,-3.0806460881612243,0,0,0
-7.2516556291390728,-3.0806460881612243,0,0,0
-7.1523178807947021,-3.0806460881612243,0,0,0
-7.0529801324503314,-3.0806460881612243,0,0,0
-6.9536423841059598,-3.0806460881612243,0,0,0
-6.8543046357615891,-3.0806460881612243,0,0,0
-6.7549668874172184,-3.0806460881612243,0,0,0
-6.6556291390728477,-3.0806460881612243,0,0,0
-6.556291390728477,-3.0806460881612243,0,0,0
-6.4569536423841063,-3.0806460881612243,0,0,0
-6.3576158940397356,-3.0806460881612243,0,0,0
-6.258278145695364,-3.0806460881612243,0,0,0
-6.1589403973509933,-3.0806460881612243,0,0,0
-6.0596026490066226,-3.0806460881612243,0,0,0
-5.9602649006622519,-3.0806460881612243,0,0,0
-5.8609271523178812,-3.0806460881612243,0,0,0
-5.7615894039735096,-3.0806460881612243,0,0,0
-5.6622516556291389,-3.0806460881612243,0,0,0
-5.5629139072847682,-3.0806460881612243,0,0,0
-5.4635761589403975,-3.0806460881612243,0,0,0
-5.3642384105960268,-3.0806460881612243,0,0,0
-5.2649006622516552,-3.0806460881612243,0,0,0
-5.1655629139072854,-3.0806460881612243,0,0,0
-5.0662251655629138,-3.0806460881612243,0,0,0
-4.9668874172185431,-3.0806460881612243,0,0,0
-4.8675496688741724,-3.0806460881612243,0,0,0
-4.7682119205298017,-3.0806460881612243,0,0,0
-4.668874172185431,-3.0806460881612243,0,0,0
-4.5695364238410594,-3.0806460881612243,0,0,0
-4.4701986754966896,-3.0806460881612243,0,0,0
-4.370860927152318,-3.0806460881612243,0,0,0
-4.2715231788079473,-3.0806460881612243,0,0,0
-4.1721854304635766,-3.0806460881612243,0,0,0
-4.072847682119205,-3.0806460881612243,0,0,0
-3.9735099337748347,-3.0806460881612243,0,0,0
-3.8741721854304636,-3.0806460881612243,0,0,0
-3.7748344370860929,-3.0806460881612243,0,0,0
-3.6754966887417222,-3.0806460881612243,0,0,0
-3.576158940397351,-3.0806460881612243,0,0,0
-3.4768211920529808,-3.0806460881612243,0,0,0
-3.3774834437086092,-3.0806460881612243,0,0,0
-3.2781456953642385,-3.0806460881612243,0,0,0
-3.1788079470198678,-3.0806460881612243,0,0,0
-3.0794701986754971,-3.0806460881612243,0,0,0
-2.9801324503311264,-3.0806460881612243,0,0,0
-2.8807947019867557,-3.0806460881612243,0,0,0
-2.7814569536423841,-3.0806460881612243,0,0,0
-2.6821192052980134,-3.0806460881612243,0,0,0
-2.5827814569536427,-3.0806460881612243,0,0,0
-2.483443708609272,-3.0806460881612243,0,0,0
-2.3841059602649013,-3.0806460881612243,0,0,0
-2.2847682119205297,-3.0806460881612243,0,0,0
-2.185430463576159,-3.0806460881612243,0,0,0
-2.0860927152317883,-3.0806460881612243,0,0,0
-1.9867549668874176,-3.0806460881612243,0,0,0
-1.8874172185430469,-3.0806460881612243,0,0,0
-1.7880794701986762,-3.0806460881612243,0,0,0
-1.6887417218543046,-3.0806460881612243,0,0,0
-1.5894039735099339,-3.0806460881612243,0,0,0
-1.4900662251655632,-3.0806460881612243,0,0,0
-1.3907284768211925,-3.0806460881612243,0,0,0
-1.2913907284768218,-3.0806460881612243,0,0,0
-1.1920529801324511,-3.0806460881612243,0,0,0
-1.0927152317880795,-3.0806460881612243,0,0,0
-0.9933774834437088,-3.0806460881612243,0,0,0
-0.8940397350993381,-3.0806460881612243,0,0,0
-0.79470198675496739,-3.0806460881612243,0,0,0
-0.69536423841059669,-3.0806460881612243,0,0,0
-0.59602649006622599,-3.0806460881612243,0,0,0
-0.4966887417218544,-3.0806460881612243,0,0,0
-0.3973509933774837,-3.0806460881612243,0,0,0
-0.29801324503311299,-3.0806460881612243,0,0,0
-0.19867549668874229,-3.0806460881612243,0,0,0
-0.09933774834437159,-3.0806460881612243,0,0,0
-8.8817841970012523e-16,-3.0806460881612243,0,0,0
0.099337748344370702,-3.0806460881612243,0,0,0
0.1986754966887414,-3.0806460881612243,0,0,0
0.29801324503311211,-3.0806460881612243,0,0,0
0.39735099337748281,-3.0806460881612243,0,0,0
0.49668874172185351,-3.0806460881612243,0,0,0
0.59602649006622421,-3.0806460881612243,0,0,0
0.6953642384105958,-3.0806460881612243,0,0,0
0.79470198675496562,-3.0806460881612243,0,0,0
0.89403973509933721,-3.0806460881612243,0,0,0
0.9933774834437088,-3.0806460881612243,0,0,0
1.0927152317880786,-3.0806460881612243,0,0,0
1.1920529801324502,-3.0806460881612243,0,0,0
1.29139072847682,-3.0806460881612243,0,0,0
1.3907284768211916,-3.0806460881612243,0,0,0
1.4900662251655632,-3.0806460881612243,0,0,0
1.589403973509933,-3.0806460881612243,0,0,0
1.6887417218543046,-3.0806460881612243,0,0,0
1.7880794701986744,-3.0806460881612243,0,0,0
1.887417218543046,-3.0806460881612243,0,0,0
1.9867549668874158,-3.0806460881612243,0,0,0
2.0860927152317874,-3.0806460881612243,0,0,0
2.185430463576159,-3.0806460881612243,0,0,0
2.2847682119205288,-3.0806460881612243,0,0,0
2.3841059602649004,-3.0806460881612243,0,0,0
2.4834437086092702,-3.0806460881612243,0,0,0
2.5827814569536418,-3.0806460881612243,0,0,0
2.6821192052980134,-3.0806460881612243,0,0,0
2.7814569536423832,-3.0806460881612243,0,0,0
2.8807947019867548,-3.0806460881612243,0,0,0
2.9801324503311246,-3.0806460881612243,0,0,0
3.0794701986754962,-3.0806460881612243,0,0,0
3.178807947019866,-3.0806460881612243,0,0,0
3.2781456953642376,-3.0806460881612243,0,0,0
3.3774834437086092,-3.0806460881612243,0,0,0
3.476821192052979,-3.0806460881612243,0,0,0
3.5761589403973506,-3.0806460881612243,0,0,0
3.6754966887417204,-3.0806460881612243,0,0,0
3.774834437086092,-3.0806460881612243,0,0,0
3.8741721854304636,-3.0806460881612243,0,0,0
3.9735099337748334,-3.0806460881612243,0,0,0
4.072847682119205,-3.0806460881612243,0,0,0
4.1721854304635748,-3.0806460881612243,0,0,0
4.2715231788079464,-3.0806460881612243,0,0,0
4.370860927152318,-3.0806460881612243,0,0,0
4.4701986754966878,-3.0806460881612243,0,0,0
4.5695364238410594,-3.0806460881612243,0,0,0
4.6688741721854292,-3.0806460881612243,0,0,0
4.7682119205298008,-3.0806460881612243,0,0,0
4.8675496688741706,-3.0806460881612243,0,0,0
4.9668874172185422,-3.0806460881612243,0,0,0
5.0662251655629138,-3.0806460881612243,0,0,0
5.1655629139072836,-3.0806460881612243,0,0,0
5.2649006622516552,-3.0806460881612243,0,0,0
5.364238410596025,-3.0806460881612243,0,0,0
5.4635761589403966,-3.0806460881612243,0,0,0
5.5629139072847682,-3.0806460881612243,0,0,0
5.662251655629138,-3.0806460881612243,0,0,0
5.7615894039735096,-3.0806460881612243,0,0,0
5.8609271523178794,-3.0806460881612243,0,0,0
5.960264900662251,-3.0806460881612243,0,0,0
6.0596026490066208,-3.0806460881612243,0,0,0
6.1589403973509924,-3.0806460881612243,0,0,0
6.258278145695364,-3.0806460881612243,0,0,0
6.3576158940397338,-3.0806460881612243,0,0,0
6.4569536423841054,-3.0806460881612243,0,0,0
6.5562913907284752,-3.0806460881612243,0,0,0
6.6556291390728468,-3.0806460881612243,0,0,0
6.7549668874172184,-3.0806460881612243,0,0,0
6.8543046357615882,-3.0806460881612243,0,0,0
6.9536423841059598,-3.0806460881612243,0,0,0
7.0529801324503296,-3.0806460881612243,0,0,0
7.1523178807947012,-3.0806460881612243,0,0,0
7.2516556291390728,-3.0806460881612243,0,0,0
7.3509933774834426,-3.0806460881612243,0,0,0
7.4503311258278142,-3.0806460881612243,0,0,0
-7.4503311258278142,-2.9812704078979588,0,0,0
-7.3509933774834435,-2.9812704078979588,0,0,0
-7.2516556291390728,-2.9812704078979588,0,0,0
-7.1523178807947021,-2.9812704078979588,0,0,0
-7.0529801324503314,-2.9812704078979588,0,0,0
-6.9536423841059598,-2.9812704078979588,0,0,0
-6.8543046357615891,-2.9812704078979588,0,0,0
-6.7549668874172184,-2.9812704078979588,0,0,0
-6.6556291390728477,-2.9812704078979588,0,0,0
-6.556291390728477,-2.9812704078979588,0,0,0
-6.4569536423841063,-2.9812704078979588,0,0,0
-6.3576158940397356,-2.9812704078979588,0,0,0
-6.258278145695364,-2.9812704078979588,0,0,0
-6.1589403973509933,-2.9812704078979588,0,0,0
-6.0596026490066226,-2.9812704078979588,0,0,0
-5.9602649006622519,-2.9812704078979588,0,0,0
-5.8609271523178812,-2.9812704078979588,0,0,0
-5.7615894039735096,-2.9812704078979588,0,0,0
-5.6622516556291389,-2.9812704078979588,0,0,0
-5.5629139072847682,-2.9812704078979588,0,0,0
-5.4635761589403975,-2.9812704078979588,0,0,0
-5.3642384105960268,-2.9812704078979588,0,0,0
-5.2649006622516552,-2.9812704078979588,0,0,0
-5.1655629139072854,-2.9812704078979588,0,0,0
-5.0662251655629138,-2.9812704078979588,0,0,0
-4.9668874172185431,-2.9812704078979588,0,0,0
-4.8675496688741724,-2.9812704078979588,0,0,0
-4.7682119205298017,-2.9812704078979588,0,0,0
-4.668874172185431,-2.9812704078979588,0,0,0
-4.5695364238410594,-2.9812704078979588,0,0,0
-4.4701986754966896,-2.9812704078979588,0,0,0
-4.370860927152318,-2.9812704078979588,0,0,0
-4.2715231788079473,-2.9812704078979588,0,0,0
-4.1721854304635766,-2.9812704078979588,0,0,0
-4.072847682119205,-2.9812704078979588,0,0,0
-3.9735099337748347,-2.9812704078979588,0,0,0
-3.8741721854304636,-2.9812704078979588,0,0,0
-3.7748344370860929,-2.9812704078979588,0,0,0
-3.6754966887417222,-2.9812704078979588,0,0,0
-3.576158940397351,-2.9812704078979588,0,0,0
-3.4768211920529808,-2.9812704078979588,0,0,0
-3.3774834437086092,-2.9812704078979588,0,0,0
-3.2781456953642385,-2.9812704078979588,0,0,0
-3.1788079470198678,-2.9812704078979588,0,0,0
-3.0794701986754971,-2.9812704078979588,0,0,0
-2.9801324503311264,-2.9812704078979588,0,0,0
-2.8807947019867557,-2.9812704078979588,0,0,0
-2.7814569536423841,-2.9812704078979588,0,0,0
-2.6821192052980134,-2.9812704078979588,0,0,0
-2.5827814569536427,-2.9812704078979588,0,0,0
-2.483443708609272,-2.9812704078979588,0,0,0
-2.3841059602649013,-2.9812704078979588,0,0,0
-2.2847682119205297,-2.9812704078979588,0,0,0
-2.185430463576159,-2.9812704078979588,0,0,0
-2.0860927152317883,-2.9812704078979588,0,0,0
-1.9867549668874176,-2.9812704078979588,0,0,0
-1.8874172185430469,-2.9812704078979588,0,0,0
-1.7880794701986762,-2.9812704078979588,0,0,0
-1.6887417218543046,-2.9812704078979588,0,0,0
-1.5894039735099339,-2.9812704078979588,0,0,0
-1.4900662251655632,-2.9812704078979588,0,0,0
-1.3907284768211925,-2.9812704078979588,0,0,0
-1.2913907284768218,-2.9812704078979588,0,0,0
-1.1920529801324511,-2.9812704078979588,0,0,0
-1.0927152317880795,-2.9812704078979588,0,0,0
-0.9933774834437088,-2.9812704078979588,0,0,0
-0.8940397350993381,-2.9812704078979588,0,0,0
-0.79470198675496739,-2.9812704078979588,0,0,0
-0.69536423841059669,-2.9812704078979588,0,0,0
-0.59602649006622599,-2.9812704078979588,0,0,0
-0.4966887417218544,-2.9812704078979588,0,0,0
-0.3973509933774837,-2.9812704078979588,0,0,0
-0.29801324503311299,-2.9812704078979588,0,0,0
-0.19867549668874229,-2.9812704078979588,0,0,0
-0.09933774834437159,-2.9812704078979588,0,0,0
-8.8817841970012523e-16,-2.9812704078979588,0,0,0
0.099337748344370702,-2.9812704078979588,0,0,0
0.1986754966887414,-2.9812704078979588,0,0,0
0.29801324503311211,-2.9812704078979588,0,0,0
0.39735099337748281,-2.9812704078979588,0,0,0
0.49668874172185351,-2.9812704078979588,0,0,0
0.59602649006622421,-2.9812704078979588,0,0,0
0.6953642384105958,-2.9812704078979588,0,0,0
0.79470198675496562,-2.9812704078979588,0,0,0
0.89403973509933721,-2.9812704078979588,0,0,0
0.9933774834437088,-2.9812704078979588,0,0,0
1.0927152317880786,-2.9812704078979588,0,0,0
1.1920529801324502,-2.9812704078979588,0,0,0
1.29139072847682,-2.9812704078979588,0,0,0
1.3907284768211916,-2.9812704078979588,0,0,0
1.4900662251655632,-2.9812704078979588,0,0,0
1.589403973509933,-2.9812704078979588,0,0,0
1.6887417218543046,-2.9812704078979588,0,0,0
1.7880794701986744,-2.9812704078979588,0,0,0
1.887417218543046,-2.9812704078979588,0,0,0
1.9867549668874158,-2.9812704078979588,0,0,0
2.0860927152317874,-2.9812704078979588,0,0,0
2.185430463576159,-2.9812704078979588,0,0,0
2.2847682119205288,-2.9812704078979588,0,0,0
2.3841059602649004,-2.9812704078979588,0,0,0
2.4834437086092702,-2.9812704078979588,0,0,0
2.5827814569536418,-2.9812704078979588,0,0,0
2.6821192052980134,-2.9812704078979588,0,0,0
2.7814569536423832,-2.9812704078979588,0,0,0
2.8807947019867548,-2.9812704078979588,0,0,0
2.9801324503311246,-2.9812704078979588,0,0,0
3.0794701986754962,-2.9812704078979588,0,0,0
3.178807947019866,-2.9812704078979588,0,0,0
3.2781456953642376,-2.9812704078979588,0,0,0
3.3774834437086092,-2.9812704078979588,0,0,0
3.476821192052979,-2.9812704078979588,0,0,0
3.5761589403973506,-2.9812704078979588,0,0,0
3.6754966887417204,-2.9812704078979588,0,0,0
3.774834437086092,-2.9812704078979588,0,0,0
3.8741721854304636,-2.9812704078979588,0,0,0
3.9735099337748334,-2.9812704078979588,0,0,0
4.072847682119205,-2.9812704078979588,0,0,0
4.1721854304635748,-2.9812704078979588,0,0,0
4.2715231788079464,-2.9812704078979588,0,0,0
4.370860927152318,-2.9812704078979588,0,0,0
4.4701986754966878,-2.9812704078979588,0,0,0
4.5695364238410594,-2.9812704078979588,0,0,0
4.6688741721854292,-2.9812704078979588,0,0,0
4.7682119205298008,-2.9812704078979588,0,0,0
4.8675496688741706,-2.9812704078979588,0,0,0
4.9668874172185422,-2.9812704078979588,0,0,0
5.0662251655629138,-2.9812704078979588,0,0,0
5.1655629139072836,-2.9812704078979588,0,0,0
5.2649006622516552,-2.9812704078979588,0,0,0
5.364238410596025,-2.9812704078979588,0,0,0
5.4635761589403966,-2.9812704078979588,0,0,0
5.5629139072847682,-2.9812704078979588,0,0,0
5.662251655629138,-2.9812704078979588,0,0,0
5.7615894039735096,-2.9812704078979588,0,0,0
5.8609271523178794,-2.9812704078979588,0,0,0
5.960264900662251,-2.9812704078979588,0,0,0
6.0596026490066208,-2.9812704078979588,0,0,0
6.1589403973509924,-2.9812704078979588,0,0,0
6.258278145695364,-2.9812704078979588,0,0,0
6.3576158940397338,-2.9812704078979588,0,0,0
6.4569536423841054,-2.9812704078979588,0,0,0
6.5562913907284752,-2.9812704078979588,0,0,0
6.6556291390728468,-2.9812704078979588,0,0,0
6.7549668874172184,-2.9812704078979588,0,0,0
6.8543046357615882,-2.9812704078979588,0,0,0
6.9536423841059598,-2.9812704078979588,0,0,0
7.0529801324503296,-2.9812704078979588,0,0,0
7.1523178807947012,-2.9812704078979588,0,0,0
7.2516556291390728,-2.9812704078979588,0,0,0
7.3509933774834426,-2.9812704078979588,0,0,0
7.4503311258278142,-2.9812704078979588,0,0,0
-7.4503311258278142,-2.8818947276346933,0,0,0
-7.3509933774834435,-2.8818947276346933,0,0,0
-7.2516556291390728,-2.8818947276346933,0,0,0
-7.1523178807947021,-2.8818947276346933,0,0,0
-7.0529801324503314,-2.8818947276346933,0,0,0
-6.9536423841059598,-2.8818947276346933,0,0,0
-6.8543046357615891,-2.8818947276346933,0,0,0
-6.7549668874172184,-2.8818947276346933,0,0,0
-6.6556291390728477,-2.8818947276346933,0,0,0
-6.556291390728477,-2.8818947276346933,0,0,0
-6.4569536423841063,-2.8818947276346933,0,0,0
-6.3576158940397356,-2.8818947276346933,0,0,0
-6.258278145695364,-2.8818947276346933,0,0,0
-6.1589403973509933,-2.8818947276346933,0,0,0
-6.0596026490066226,-2.8818947276346933,0,0,0
-5.9602649006622519,-2.8818947276346933,0,0,0
-5.8609271523178812,-2.8818947276346933,0,0,0
-5.7615894039735096,-2.8818947276346933,0,0,0
-5.6622516556291389,-2.8818947276346933,0,0,0
-5.5629139072847682,-2.8818947276346933,0,0,0
-5.4635761589403975,-2.8818947276346933,0,0,0
-5.3642384105960268,-2.8818947276346933,0,0,0
-5.2649006622516552,-2.8818947276346933,0,0,0
-5.1655629139072854,-2.8818947276346933,0,0,0
-5.0662251655629138,-2.8818947276346933,0,0,0
-4.9668874172185431,-2.8818947276346933,0,0,0
-4.8675496688741724,-2.8818947276346933,0,0,0
