# dt=0.025000000000000001 sample_every_steps=10 sample_dt=0.25 start_time=75
# probe0 label=center component=ey x=0 y=0 z=0
# probe1 label=x+0.25 component=ey x=0.25 y=0 z=0
# probe2 label=y+0.25 component=ey x=0 y=0.25 z=0
t,re0,im0,re1,im1,re2,im2
83.5,2.6599200487111836,7.6814075808705162,-0.12972208780502259,4.8468449314681568,-0.28382763042110537,5.6169539048553982
83.75,5.9104646028953303,7.1550879615280252,1.8841590883691826,4.4674236219427428,2.0967947384002996,5.2310219897951233
84,8.4170294227230045,5.3442166591331581,3.5786684156133028,3.3208521192435771,3.8552403267279516,3.929788442928758
84.25,10.308831225394325,2.6690833530927609,4.5788693078929974,1.6134576902124165,5.3533348614645693,1.9567560863583888
84.5,10.675491016749675,-0.54672728271668425,4.8527486952591605,-0.38260488807203585,5.5406388282949672,-0.35309631842974498
84.75,9.8800130583310164,-3.6204331301793289,4.2770390368074089,-2.3189099743797801,4.9024665231894371,-2.5938243402949945
85,7.7834716085984672,-6.1396710696396513,3.0203292534476818,-3.8378674579960839,3.4711750036906457,-4.4111083517888172
85.25,5.0477818083616821,-7.5397448004760488,1.0288755707335215,-4.7126561131100937,1.4268770535060806,-5.4249471066493475
85.5,1.5491273226842912,-7.7219792481401575,-0.6490615705810141,-4.7715117696471498,-1.0775421363844666,-5.5562915577978309
85.75,-1.1266116200947636,-6.5532646701404582,-2.8619944352259328,-4.0113126017026985,-2.9969094577919781,-4.6938984551327483
86,-3.6050432508222396,-4.2290734788441302,-4.024217383290944,-2.5804544468152386,-4.8271113811981863,-3.0485706493071825
86.25,-4.6848008621561767,-1.2787662065586312,-4.8012732209674471,-0.65221380525514483,-5.6341237662037553,-0.86993071472434447
86.5,-4.4068139397338122,1.9331149700516552,-4.6348998150669445,1.3220308887077827,-5.3966390385037544,1.4614373206294631
86.75,-3.1188125890195577,4.8002783469740686,-3.7633826372541268,3.1101783630834667,-4.4613822357305288,3.5519951386050996
87,-0.52068981519043012,6.8084348155753087,-2.0363285909804363,4.3753008827829056,-2.6007144164351423,4.9776048685127501
87.25,2.543134152480012,7.6589788126158354,-0.24788211336394234,4.856427984842659,-0.3471508327655165,5.6162123664416086
87.5,5.6122090834563281,7.1783057485299011,1.8384812514776054,4.5098210497455451,1.9976820380706339,5.2484121246696489
87.75,8.5018775621809333,5.4502249710891562,3.5506050498537434,3.401433468999234,3.8424665744951798,3.9776035453828342
88,10.17777606619125,2.7522422616747555,4.5391541502545305,1.6897796200416444,5.176531722007379,2.0375908740390236
88.25,10.59270846468235,-0.41217708790436264,4.8250595686142805,-0.28728168923664948,5.6057671494476082,-0.25013742800242761
88.5,9.9904805385659774,-3.4789008803201122,4.4077613540728393,-2.2391993917130888,4.9439989269139595,-2.5188193673897366
88.75,7.8190533175745465,-6.0378206483678953,3.0076944520856976,-3.804187528336505,3.443005621600129,-4.3094482879924279
89,5.0698765097088243,-7.45135655991945,1.300178706471554,-4.6940063670921894,1.531734288680803,-5.3861431493654877
89.25,1.8497870826007814,-7.7040876776283218,-0.75609701271031282,-4.8140602437797533,-0.94387635566163208,-5.5295623568552266
89.5,-1.1224498849932103,-6.5768451501678609,-2.6700086412286028,-4.0795253902709439,-2.9215428232669245,-4.7297689815329793
89.75,-3.3624880406893825,-4.3518446648271549,-4.033790239952677,-2.6551838277260345,-4.7642182596902778,-3.1000456505569094
90,-4.6937307578434755,-1.3829377989440053,-4.8267715583122026,-0.74686001596474028,-5.5168306682535686,-0.96564493925928152
90.25,-4.4020209088269091,1.7986563059472178,-4.6432524386333824,1.2428592749009209,-5.4602143715621647,1.3636445115905214
90.5,-3.1213392711018546,4.6308534121557825,-3.8508059450011016,3.0675974285530527,-4.486966399273463,3.4525676016696667
90.75,-0.71877281840494511,6.7660336609248812,-2.092204002044753,4.3229970840387235,-2.6412744812690985,4.9200873799971312
91,2.4295630499105982,7.5968725459007906,-0.31036293670246906,4.8431362824591702,-0.46106085930539997,5.5812632155718092
91.25,5.6397627681416393,7.171571319613804,1.73465448789063,4.5660137590567542,1.8905118574415054,5.2405555069027026
91.5,8.2276923590114492,5.483318891631165,3.4284652710060248,3.4535635901916679,3.7746187229777703,4.0230926802648135
91.75,10.091651949858718,2.8674188596462682,4.5230935449931691,1.7983349964182898,5.1731177483963915,2.1031910838809824
92,10.631067086168208,-0.27898736079363712,4.9107123961272023,-0.19946423778876282,5.4315476907356821,-0.16349541217019403
92.25,9.94982469812944,-3.3705860635393448,4.3767178802088971,-2.1647500692411334,5.0550214263769861,-2.4146408052679211
92.5,7.8373665230134169,-5.888621574808746,3.1682376995032042,-3.7319183014121378,3.4973667353913642,-4.2412743258820154
92.75,5.2726552355473544,-7.402714789592439,1.2266943737270219,-4.6746195965619641,1.6231358627926948,-5.3456128766076816
93,1.9682456838505027,-7.6701340645396989,-0.5055457520100114,-4.8108629920070349,-0.8848650758861234,-5.5060230402525754
93.25,-0.99044156097551506,-6.6160425437795922,-2.6719046832428219,-4.1195008058118452,-2.8663875173613169,-4.756423764246474
93.5,-3.4229586265644234,-4.3969861730834259,-3.9051598130486838,-2.7494813646171723,-4.7237600989395343,-3.1290293389979471
93.75,-4.4665282293413267,-1.4737246701200157,-4.8107285959068093,-0.84651970653244124,-5.4366364021301017,-1.017182368722326
94,-4.4952869365345194,1.672665101276539,-4.7160718300097688,1.1397938827812819,-5.4911192582462398,1.2986819122034117
94.25,-3.0883318852286985,4.5666438722103875,-3.8270018111390138,2.9787015814164892,-4.3663886461708419,3.3411334509815371
94.5,-0.74238418940485373,6.6065151761019063,-2.257099309816132,4.2704622698438204,-2.7973923208987461,4.874476432079474
94.75,2.3264302404430253,7.5719434298042829,-0.40916707019812087,4.8368790538229876,-0.49910404499069694,5.5130594722943354
95,5.4598030905015538,7.1326104747223553,1.6935928515504417,4.5767520275675864,1.7735653204990427,5.2520660550416984
95.25,8.2018421857635815,5.5051207825657755,3.2828226475338074,3.527567052410109,3.8096088530152423,4.0276724430278987
95.5,9.9524483596080699,2.9360308078820259,4.5590519980087194,1.8847844090551469,4.9936821399952738,2.1362114454484376
95.75,10.580991140108267,-0.18388524838585663,4.8012443031409635,-0.10609829132632005,5.4592267447065073,-0.090086023052558681
96,9.8721422575216859,-3.2545555432095297,4.4982119281044781,-2.0570862185193604,5.0343822249707859,-2.3358960354616407
96.25,8.0766899094929698,-5.7847087664816232,3.0824332844557008,-3.6562210668586532,3.518974029411281,-4.1549081354240132
96.5,5.1298126940281339,-7.3100031594836743,1.5252060564091294,-4.6153085582539681,1.5740122961918535,-5.2855555085831245
96.75,2.0461589578363824,-7.6124027192861146,-0.53849865924163276,-4.8206418138185558,-0.66916603826953425,-5.4718487649639309
97,-0.77438771151107699,-6.5710756945497675,-2.5056751979780323,-4.1601299108074077,-2.8963301864662947,-4.7255793821344536
97.25,-3.2439206135748586,-4.4832140209060309,-3.9122779042418507,-2.7962980269036883,-4.5008853274957321,-3.1940807484129201
97.5,-4.4930408526398171,-1.5756642337768829,-4.7249201460973733,-0.9549415610637082,-5.5278704324798795,-1.0795584823113018
97.75,-4.3646223393998742,1.5906632691885108,-4.6960858400103724,1.0493863245271566,-5.3486340896221982,1.2140642328998439
98,-3.3158327928896227,4.4470457438514543,-3.8259748249741965,2.8584930337933754,-4.5477764699981069,3.2844390580444225
98.25,-0.54811866038793489,6.5281826172455766,-2.4430779493909838,4.2002668762922859,-2.7066532628670257,4.8057294939042592
98.5,2.1909185750128115,7.4763708823404116,-0.40997839788281004,4.8029598437638681,-0.53018271359474023,5.4650949771719226
98.75,5.2293102940096094,7.1036277495388305,1.5439958874535185,4.575727500713886,1.6385793928392087,5.2154185539405322
99,8.2168763881128886,5.5446519678501449,3.1776248592539389,3.5791352244308925,3.727236734877672,4.0497946422974698
99.25,9.7245975091192083,2.986951798599188,4.5177535501530617,1.9555234073792473,4.9009900833108695,2.1999563560702025
99.5,10.78886288139004,-0.088735230907107734,4.7474098226573638,0.0055494673886445148,5.5210034703056081,-0.022543616420948827
99.75,9.5696720326626696,-3.1502339620117388,4.4312272265766746,-1.9422394970432746,4.8937529500590173,-2.2546258816117923
100,8.2037756039050969,-5.6590606797765162,3.3116701606534242,-3.553369000647538,3.6628128817599364,-4.0885234724965693
100.25,5.2309664172036525,-7.2403073482911662,1.5191847273921493,-4.5810801697273922,1.5961651235916685,-5.2201893807855608
100.5,2.1966532726156407,-7.5709733276940758,-0.48332596502146186,-4.7831517301682336,-0.64500285749459652,-5.4429522980481657
100.75,-0.79507596473444475,-6.5835220985763243,-2.3275491986635251,-4.1737319743628518,-2.7446707930470735,-4.742734793458375
101,-3.0698722092157844,-4.507897640671219,-3.8730348845860267,-2.8532948145324397,-4.4719200729403781,-3.230346701944383
101.25,-4.441773846613799,-1.6476143410376602,-4.6280864470777523,-1.0467079165049642,-5.4843104975624328,-1.1371880596858794
101.5,-4.363704298391287,1.4630123799095229,-4.6913489187972477,0.95181328903341245,-5.2900458138977271,1.1244249687800238
101.75,-3.1392955643177087,4.3379210600663605,-3.8796920682260003,2.7572190412387707,-4.6023466448615089,3.205035343296101
102,-0.87134318388892662,6.4421535897385223,-2.3962464900230991,4.1008300682117689,-2.6983954571050983,4.7334599648331226
102.25,2.2294551328816929,7.4025096193525854,-0.61183505612413203,4.7545062822342654,-0.69761702771324829,5.4320077522708416
102.5,5.1577028574328061,7.1388585761278884,1.4185289616935712,4.5659114613996685,1.6052965105435704,5.2253524341613362
102.75,7.9014326406065729,5.5450901970030415,3.2404130384484144,3.6023676504749216,3.5843706251164589,4.0915854037207531
103,10.046793256183534,3.0879343541721265,4.2325183138157705,2.0333590391563248,4.9624624901421814,2.2710141329236992
103.25,10.231053831637814,-0.008835486176387233,4.8272263594116707,0.089560599340407096,5.4258363533486982,0.0464228826496033
103.5,10.047711860679966,-3.0246042543732559,4.4906684153155165,-1.8440672443221686,4.9422736289041982,-2.1735657215990765
103.75,8.0308248210521285,-5.5981034597528012,3.1251788290323512,-3.4651844447603697,3.7221863135705346,-4.0381645104065802
104,5.3582199047435566,-7.1849204567442317,1.7666427492032413,-4.4884395886972488,1.6450429086118707,-5.176617971125367
104.25,2.3039018733556018,-7.5378990790813436,-0.47632563864458394,-4.7447674015924255,-0.5748638699522044,-5.4478625359045081
104.5,-0.7185342245955284,-6.635927664847018,-2.2094222581033893,-4.1730284609900377,-2.6559884931215985,-4.7638670459601808
104.75,-3.0103733072221024,-4.5599236358926767,-3.6990681633212095,-2.9006695196001044,-4.4867731722471218,-3.2849723071615111
105,-4.3764311740271236,-1.7399213373098994,-4.6936498596466478,-1.1161961623235457,-5.3084523521637177,-1.2130498664389524
105.25,-4.4094583776290293,1.3825899297639768,-4.5863276872724335,0.85926111828485641,-5.4956609303502884,1.0476041543464052
105.5,-3.2037738856195928,4.2686562303443871,-3.8560941278689871,2.6584159379376517,-4.4688029076627025,3.1459042954846135
105.75,-0.76974028128138183,6.3701568300649818,-2.540856554444054,4.0339757241786343,-2.86652256447762,4.6901831732914729
106,1.8866816914357081,7.4110226213589137,-0.63062969452482665,4.6756234167106268,-0.77376064858040772,5.4355711524948624
106.25,5.3044174295123536,7.0926251745517366,1.4081402510922554,4.5609654043461179,1.6039134399247896,5.2398281529747006
106.5,7.8303750746220642,5.6403576185814996,3.0049369193665623,3.6149621590202914,3.5229861442552082,4.1335818117813314
106.75,9.7290623355280808,3.1466581215492528,4.263624462739477,2.0652909340015762,4.9334828803769621,2.3362569339438215
107,10.530951928732261,0.090135766108041138,4.7983035123952025,0.16333849310666948,5.3312120949387918,0.11072565679008792
107.25,9.9231991612633799,-2.9562801516407049,4.3403071980121446,-1.7487010723219765,5.1349137631959545,-2.0989962361713057
107.5,8.1330252793888995,-5.5304756701316151,3.2804112745655134,-3.3956562033806525,3.5744235392526553,-3.97334736404148
107.75,5.3572725646066459,-7.1572560543074601,1.7520245206656944,-4.4201725014100077,1.8709345754216629,-5.1710377852194078
108,2.5036076547460846,-7.5462769359177084,-0.38209931383915297,-4.7055927714876793,-0.5289945614404713,-5.4574823519342175
108.25,-0.67305133624732671,-6.6640437600218014,-2.1528646870779413,-4.1676391697144073,-2.6176526312689345,-4.8115471176184901
108.5,-3.0513584042896538,-4.6427020228333058,-3.6413727744827309,-2.9189416339083651,-4.4338801049382859,-3.3488482449675816
108.75,-4.1904314000073173,-1.8168342671161533,-4.5897140537403764,-1.1600003349601491,-5.3008892886291488,-1.2919434920556061
109,-4.5078088224067461,1.2696814292754688,-4.5742589918257153,0.78587343407527599,-5.5140533442901152,0.97606192335966746
109.25,-3.2388045540658137,4.1974308961267033,-3.9058154850079294,2.6024205849551292,-4.5131612329401314,3.0832384394107839
109.5,-0.98513476896416585,6.3383366847464817,-2.4882557295656098,3.9442592978076219,-3.0009657458289283,4.6723490142532142
109.75,1.9240063035932327,7.3999269938098937,-0.65716626731736771,4.6572776500598385,-0.75090400942202806,5.4220272042032089
110,5.1763488057013545,7.1923429733725444,1.1887699807910548,4.5072537710647973,1.3990291927667782,5.2983612063277015
110.25,7.710953526051175,5.667560930240386,3.1141679715350459,3.6302578435344515,3.5816697864335447,4.1961374210784808
110.5,9.8267472632486381,3.2612153460840276,4.1378480173329564,2.0884432037019209,4.8004426440883119,2.4245283790616012
110.75,10.521637991679485,0.1720766021603975,4.6986106984736127,0.218672627151625,5.5394241229212433,0.18618770753310113
111,9.9138197224284923,-2.8892919862301278,4.4103820636873783,-1.6982861864301082,4.9670672462831513,-2.0376683764366144
111.25,8.2639839703908144,-5.5037997587987775,3.2616651456330055,-3.3228347711543389,3.85324756749938,-3.9537979571377715
111.5,5.4498940818013528,-7.1162283782566291,1.739520215470695,-4.3833636124429098,1.8072827430932037,-5.1542221555575995
111.75,2.5368247512272983,-7.5857630127179316,-0.26255144518766377,-4.6706195646680344,-0.41797600216788156,-5.4862264474990319
112,-0.55628431317137728,-6.7316049108477261,-2.1759338815711287,-4.1481098154705922,-2.5469037600861633,-4.8607738128608649
112.25,-2.9361284519366597,-4.7161360291791485,-3.552562588036916,-2.9274290507063863,-4.3943810813317423,-3.4178773138680025
112.5,-4.3491228576683145,-1.927663638584423,-4.4918928946331569,-1.1942875993350106,-5.3292339199311236,-1.3824787907681588
112.75,-4.4605237316971698,1.2035902367805322,-4.6301295328945038,0.73050034871762182,-5.5072635692074066,0.90962907864240505
113,-3.3244772966286003,4.1252910321340019,-3.8323088350472516,2.5563507658568336,-4.629973993682297,3.0337344946018963
113.25,-1.0533383385746768,6.3081088633492897,-2.560598652000134,3.9132333106122266,-3.0457919338823065,4.638824865521558
113.5,1.8311660817206041,7.4218201600538318,-0.71107058639240295,4.6060615961186775,-0.80955082724314087,5.4414722458643041
113.75,5.0267265878685823,7.2110306732572322,1.2898783734437442,4.5003091808601692,1.3226153431556078,5.3240275559556132
114,7.7649278193844307,5.7754021539787015,2.9118588700357586,3.6187881122030721,3.4835780161449907,4.2563478020601195
114.25,9.7041201245466731,3.3189544971381131,4.1789532083581626,2.1050730685918193,4.8832552816124508,2.4997129950731933
114.5,10.583010377975892,0.2899308432804778,4.6744160962452206,0.24109014863275996,5.3975071903891561,0.2774413243703473
114.75,9.9800263299356295,-2.8231344026614642,4.3489855171576144,-1.6549950672244402,5.1430119019894658,-1.9784665080824733
115,8.2204615878691882,-5.4231980546520928,3.3223366654097575,-3.301793677794854,3.8412725296459742,-3.8967438686209754
115.25,5.7691248644148772,-7.1141936469827787,1.6992931389221964,-4.3275775073229674,1.9294449788799135,-5.1445404963215697
115.5,2.5005357457887381,-7.6199612235547818,-0.23039119912168102,-4.6558289345954282,-0.32673599080348092,-5.4937590052165124
115.75,-0.4102482833197405,-6.7978473436681952,-2.1098279590283502,-4.1299521735922697,-2.4990078741422677,-4.9286844632022468
116,-3.0386097054494323,-4.8091103866301612,-3.5365904559339238,-2.9362491292070971,-4.3553460613976753,-3.4906595045168167
116.25,-4.1853144703880405,-2.0092797226052048,-4.4682870472588307,-1.2161710661790899,-5.3194633438801198,-1.4480700372036135
116.5,-4.624424157858714,1.132809537690608,-4.6095582352763866,0.71514214119590935,-5.5831713145185375,0.83250363076975054
116.75,-3.3057219934106641,4.0167477756776719,-3.8440828286741229,2.521822758170321,-4.6311907045354683,2.9746165462346372
117,-1.1008540960371724,6.2913829157901624,-2.5461616320919833,3.8827436179528565,-3.0711862382401005,4.6011695031604303
117.25,1.6022780108250503,7.4048158349192281,-0.68985461575233353,4.5847531206590322,-0.99446369084776864,5.4297870274677109
117.5,5.0126850212976191,7.2391067645134539,1.1849122523933946,4.4826339511329643,1.3541826342305243,5.3370280752921655
117.75,7.7370671245107392,5.8599951362168241,2.9202104191192708,3.620931417520489,3.358580666322819,4.3320207174323908
118,9.6197672697039174,3.3946689066026927,4.1607573791471442,2.1217072232119416,4.8443262840896164,2.5496486891480408
118.25,10.469787090054997,0.40349333450471386,4.6494065028874285,0.26988639311144236,5.4193556946582628,0.36845548086224067
118.5,10.175284475380202,-2.7172941000015185,4.3454836291091929,-1.6452343919769921,5.1647338139215258,-1.8979717515864141
118.75,8.3394588789894897,-5.3501910014179561,3.3389840368751651,-3.2596262012323276,3.8760389760689087,-3.8247141505055371
119,5.6599427990928284,-7.0792901018338341,1.7170558172975126,-4.3301729756948379,2.0166189035713495,-5.1102783397373006
119.25,2.7670345318024019,-7.6250095814148917,-0.21186841204987636,-4.632684329399881,-0.18563236661543364,-5.49691085285267
119.5,-0.3022155736290037,-6.8292277775271018,-2.0813975530106168,-4.147617496269798,-2.4949678070273418,-4.9586508994121958
119.75,-3.0310524953807843,-4.923737221513468,-3.5250979301696006,-2.9411667926701899,-4.2529576790642594,-3.5459814406984709
120,-4.1088822492138624,-2.1107903614995145,-4.4755401779239259,-1.2308152690006322,-5.2868128536415,-1.5395351542840534
120.25,-4.6336679349344578,0.99663097598896744,-4.5766976556409791,0.69012577410441889,-5.5724060327626983,0.7301217416080561
120.5,-3.3864907440381149,3.9383486436055315,-3.8649626108395951,2.4927534124710911,-4.6601065269355191,2.9028158935451627
120.75,-1.2578810816283914,6.2101725289306273,-2.5583396790537689,3.8723638711454833,-3.2126282680755125,4.5130600258986568
121,1.5990425340407011,7.3719349563908221,-0.70187448730949664,4.5720827311017,-0.98922442370717523,5.4195398439459659
121.25,4.8699751858360063,7.271242506239318,1.1102533753578561,4.4828884267193061,1.1590676575261054,5.3469991700277752
121.5,7.501928664083362,5.9103437894533606,2.9375087575049044,3.6487332114524067,3.2971639718930756,4.3639368549541482
121.75,9.6334741611975154,3.523666718685905,4.1506733084079039,2.1414086354295558,4.8530184486598511,2.6389001874441762
122,10.573133915290624,0.51746962435914912,4.6233966702011298,0.28953919897012742,5.312679729772027,0.46148090549545717
122.25,10.012329069312184,-2.5815142929483361,4.3713155189792063,-1.6023886934228369,5.2145278328022799,-1.8002620746654965
122.5,8.4841474987399934,-5.2531856667988599,3.3688940324355428,-3.2494420625571303,3.9259410825673875,-3.7368383787893258
122.75,5.8640638789746529,-7.0091019055605281,1.7196634207486818,-4.3193230918565488,2.1273727327815939,-5.0538578492102104
123,2.776729191988125,-7.6084915346149611,-0.14345054603536708,-4.6303647810713429,-0.17488791320965616,-5.4769930240367817
123.25,-0.13753668126366064,-6.8945354335147409,-2.065943964216264,-4.1728543012242056,-2.2980531444422665,-4.962243764451653
123.5,-2.8400756750722405,-4.9756025700818114,-3.5250294399319211,-2.9653061546923447,-4.2376489668055015,-3.6110563847786641
123.75,-4.2503564111938603,-2.2530583464064868,-4.4596158388667622,-1.2787131590465017,-5.1994858514634918,-1.626343168303809
124,-4.4379014486456292,0.8768557333833783,-4.5610911596586963,0.66453483111498468,-5.52620918219346,0.64599091338030501
124.25,-3.5047009339358306,3.8128824243742523,-3.9259748617511487,2.4644641980182573,-4.7435807257574005,2.767599583098189
124.5,-1.348485744967171,6.0832363234210245,-2.5761563482348819,3.8560390574516563,-3.1637524600813993,4.4509765535750194
124.75,1.5661801571997997,7.3193767512926229,-0.80738386479174551,4.5799030655280912,-1.2211734661017948,5.3423062480714183
125,4.5219861575341884,7.2575344648196953,1.2042990301839041,4.5014642882642733,1.1660039915942826,5.3344419823209437
125.25,7.5797098747261256,5.99135465526963,2.8563107921948232,3.6629301831761483,3.157384944774706,4.3934818375839733
125.5,9.3798037798999392,3.6113339135370426,4.0683098360872325,2.1909469689665029,4.7036120035284767,2.7167347993948088
125.75,10.600193569560066,0.68319209125279901,4.7145388325890796,0.33091683804647931,5.342874837262098,0.55677174743935098
126,9.9615371714359853,-2.449428068153054,4.3798308597683793,-1.5660443023047765,5.1756460112016889,-1.6896283517579891
126.25,8.6577314433800368,-5.1176812010599981,3.3727661778296829,-3.2265477651836383,3.9833716638737862,-3.6391309214509029
126.5,5.9171900959212458,-6.9342965441176911,1.7852538329081971,-4.2978573186925368,2.1235901988201782,-4.9610920322029068
126.75,2.9114658879944542,-7.5630809056505433,-0.11893404824366968,-4.6520162969873411,0.016542061380010294,-5.43129830677697
127,-0.039801498895612498,-6.8967795254730895,-2.0094820346577671,-4.1930297591648564,-2.2379753556274689,-4.9682963219859371
127.25,-2.631141880083959,-5.0690620056976421,-3.4924629181662938,-3.0162087463957388,-4.0981672135031015,-3.6509103805319083
127.5,-4.1624881009040031,-2.3703866231800816,-4.4518392698995246,-1.3260984223129473,-5.1439419943128248,-1.7160194321306215
127.75,-4.4051905415861885,0.69498213972612732,-4.6030503995737213,0.61255147311714775,-5.4957488503513066,0.53090829513794413
128,-3.6014628499665604,3.6779970603045871,-3.9633664717087713,2.4261497800629406,-4.7359695323233826,2.6717627378602522
128.25,-1.4405223672823866,5.9630880530216865,-2.5963714914079992,3.8379396598518434,-3.2646746191225939,4.354555249919267
128.5,1.4009393952948317,7.2861888338871985,-0.8318951546576473,4.5681760696424885,-1.2637385429593793,5.2799324067936615
128.75,4.5002748997497033,7.2380669801039677,1.032857726558942,4.5340747549066336,1.0593286882260127,5.3106404354364631
129,7.3064877604213692,6.0344653912924127,2.892992339317682,3.7137355873627547,3.0748060099298815,4.4193284538104951
129.25,9.4644682188854148,3.712427213795833,4.0794295727161787,2.2502805081839004,4.5663388361654089,2.7600657600193514
129.5,10.357077782942358,0.8068218549634536,4.7055606398674357,0.39303312005004654,5.3589140072932642,0.6490001878760121
129.75,10.089818114762107,-2.3114839153715732,4.3792461010805823,-1.5285021502280904,5.0927664108250941,-1.5850663229395772
130,8.5833376932998178,-4.9582553535961509,3.4624564892582521,-3.1774193319015116,4.0017314227183602,-3.5371656705106922
130.25,6.0740842959727672,-6.8566360320574748,1.8162079418140706,-4.300734352092638,2.2457244479558205,-4.8906339197812123
130.5,3.1823682983071087,-7.5203197368189727,-0.024703922900422257,-4.6646437696977534,0.10142741551175721,-5.3820882583455187
130.75,-0.097672596469377176,-6.9222807137707187,-1.9820826674050487,-4.2270706046392865,-2.2066583266331552,-4.9790039881866885
131,-2.392357394840317,-5.133928027919259,-3.4544245623045571,-3.0863117705524732,-3.9304789264094113,-3.6784120692929703
131.25,-4.0450728097550073,-2.5025644761195114,-4.427891179544778,-1.3823945474756614,-5.1491610235624279,-1.7838755901096566
131.5,-4.5432038545544602,0.58606483318873659,-4.6603752392287614,0.53745584571837646,-5.3868224120279997,0.44660934124741658
131.75,-3.5218491180392117,3.5152001247828704,-3.9792760074450806,2.3785912563668541,-4.8082607201506562,2.5706313801422374
132,-1.4786071727414494,5.890711919105323,-2.6934640590254397,3.8112254300666462,-3.3015954906672982,4.2823362091856065
