# nx=101 ny=81 xmin=-5 xmax=5 ymin=-4 ymax=4 z=0 component=ey freq=0.26000000000000001
x,y,re,im,abs
-0.5940594059405937,-3.9506172839506171,0,0,0
-0.4950495049504946,-3.9506172839506171,0,0,0
-0.3960396039603955,-3.9506172839506171,0,0,0
-0.29702970297029641,-3.9506172839506171,0,0,0
-0.1980198019801982,-3.9506172839506171,0,0,0
-0.099009900990099098,-3.9506172839506171,0,0,0
0,-3.9506172839506171,0,0,0
0.099009900990099098,-3.9506172839506171,0,0,0
0.1980198019801982,-3.9506172839506171,0,0,0
0.29702970297029729,-3.9506172839506171,0,0,0
0.39603960396039639,-3.9506172839506171,0,0,0
0.49504950495049549,-3.9506172839506171,0,0,0
0.59405940594059459,-3.9506172839506171,0,0,0
0.69306930693069368,-3.9506172839506171,0,0,0
0.79207920792079278,-3.9506172839506171,0,0,0
0.89108910891089099,-3.9506172839506171,0,0,0
0.99009900990099009,-3.9506172839506171,0,0,0
1.0891089108910892,-3.9506172839506171,0,0,0
1.1881188118811883,-3.9506172839506171,0,0,0
1.2871287128712874,-3.9506172839506171,0,0,0
1.3861386138613865,-3.9506172839506171,0,0,0
1.4851485148514856,-3.9506172839506171,0,0,0
1.5841584158415847,-3.9506172839506171,0,0,0
1.6831683168316838,-3.9506172839506171,0,0,0
1.7821782178217829,-3.9506172839506171,0,0,0
1.8811881188118811,-3.9506172839506171,0,0,0
1.9801980198019802,-3.9506172839506171,0,0,0
2.0792079207920793,-3.9506172839506171,0,0,0
2.1782178217821784,-3.9506172839506171,0,0,0
2.2772277227722775,-3.9506172839506171,0,0,0
2.3762376237623766,-3.9506172839506171,0,0,0
2.4752475247524757,-3.9506172839506171,0,0,0
2.5742574257425748,-3.9506172839506171,0,0,0
2.6732673267326739,-3.9506172839506171,0,0,0
2.772277227722773,-3.9506172839506171,0,0,0
2.8712871287128721,-3.9506172839506171,0,0,0
2.9702970297029703,-3.9506172839506171,0,0,0
3.0693069306930703,-3.9506172839506171,0,0,0
3.1683168316831694,-3.9506172839506171,0,0,0
3.2673267326732685,-3.9506172839506171,0,0,0
3.3663366336633676,-3.9506172839506171,0,0,0
3.4653465346534649,-3.9506172839506171,0,0,0
3.564356435643564,-3.9506172839506171,0,0,0
3.6633663366336631,-3.9506172839506171,0,0,0
3.7623762376237622,-3.9506172839506171,0,0,0
3.8613861386138613,-3.9506172839506171,0,0,0
3.9603960396039604,-3.9506172839506171,0,0,0
4.0594059405940595,-3.9506172839506171,0,0,0
4.1584158415841586,-3.9506172839506171,0,0,0
4.2574257425742577,-3.9506172839506171,0,0,0
4.3564356435643568,-3.9506172839506171,0,0,0
4.4554455445544559,-3.9506172839506171,0,0,0
4.5544554455445549,-3.9506172839506171,0,0,0
4.653465346534654,-3.9506172839506171,0,0,0
4.7524752475247531,-3.9506172839506171,0,0,0
4.8514851485148522,-3.9506172839506171,0,0,0
4.9504950495049513,-3.9506172839506171,0,0,0
-4.9504950495049505,-3.8518518518518521,0,0,0
-4.8514851485148514,-3.8518518518518521,0,0,0
-4.7524752475247523,-3.8518518518518521,0,0,0
-4.6534653465346532,-3.8518518518518521,0,0,0
-4.5544554455445541,-3.8518518518518521,0,0,0
-4.4554455445544559,-3.8518518518518521,0,0,0
-4.3564356435643568,-3.8518518518518521,0,0,0
-4.2574257425742577,-3.8518518518518521,0,0,0
-4.1584158415841586,-3.8518518518518521,0,0,0
-4.0594059405940595,-3.8518518518518521,0,0,0
-3.9603960396039604,-3.8518518518518521,0,0,0
-3.8613861386138613,-3.8518518518518521,0,0,0
-3.7623762376237622,-3.8518518518518521,0,0,0
-3.6633663366336631,-3.8518518518518521,0,0,0
-3.564356435643564,-3.8518518518518521,0,0,0
-3.4653465346534653,-3.8518518518518521,0,0,0
-3.3663366336633662,-3.8518518518518521,0,0,0
-3.2673267326732676,-3.8518518518518521,0,0,0
-3.1683168316831685,-3.8518518518518521,0,0,0
-3.0693069306930694,-3.8518518518518521,0,0,0
-2.9702970297029703,-3.8518518518518521,0,0,0
-2.8712871287128712,-3.8518518518518521,0,0,0
-2.7722772277227721,-3.8518518518518521,0,0,0
-2.673267326732673,-3.8518518518518521,0,0,0
-2.5742574257425743,-3.8518518518518521,0,0,0
-2.4752475247524752,-3.8518518518518521,0,0,0
-2.3762376237623761,-3.8518518518518521,0,0,0
-2.277227722772277,-3.8518518518518521,0,0,0
-2.1782178217821779,-3.8518518518518521,0,0,0
-2.0792079207920793,-3.8518518518518521,0,0,0
-1.9801980198019802,-3.8518518518518521,0,0,0
-1.8811881188118811,-3.8518518518518521,0,0,0
-1.782178217821782,-3.8518518518518521,0,0,0
-1.6831683168316829,-3.8518518518518521,0,0,0
-1.5841584158415838,-3.8518518518518521,0,0,0
-1.4851485148514851,-3.8518518518518521,0,0,0
-1.386138613861386,-3.8518518518518521,0,0,0
-1.2871287128712869,-3.8518518518518521,0,0,0
-1.1881188118811878,-3.8518518518518521,0,0,0
-1.0891089108910887,-3.8518518518518521,0,0,0
-0.99009900990099009,-3.8518518518518521,0,0,0
-0.89108910891089099,-3.8518518518518521,0,0,0
-0.79207920792079189,-3.8518518518518521,0,0,0
-0.6930693069306928,-3.8518518518518521,0,0,0
-0.5940594059405937,-3.8518518518518521,0,0,0
-0.4950495049504946,-3.8518518518518521,0,0,0
-0.3960396039603955,-3.8518518518518521,0,0,0
-0.29702970297029641,-3.8518518518518521,0,0,0
-0.1980198019801982,-3.8518518518518521,0,0,0
-0.099009900990099098,-3.8518518518518521,0,0,0
0,-3.8518518518518521,0,0,0
0.099009900990099098,-3.8518518518518521,0,0,0
0.1980198019801982,-3.8518518518518521,0,0,0
0.29702970297029729,-3.8518518518518521,0,0,0
0.39603960396039639,-3.8518518518518521,0,0,0
0.49504950495049549,-3.8518518518518521,0,0,0
0.59405940594059459,-3.8518518518518521,0,0,0
0.69306930693069368,-3.8518518518518521,0,0,0
0.79207920792079278,-3.8518518518518521,0,0,0
0.89108910891089099,-3.8518518518518521,0,0,0
0.99009900990099009,-3.8518518518518521,0,0,0
1.0891089108910892,-3.8518518518518521,0,0,0
1.1881188118811883,-3.8518518518518521,0,0,0
1.2871287128712874,-3.8518518518518521,0,0,0
1.3861386138613865,-3.8518518518518521,0,0,0
1.4851485148514856,-3.8518518518518521,0,0,0
1.5841584158415847,-3.8518518518518521,0,0,0
1.6831683168316838,-3.8518518518518521,0,0,0
1.7821782178217829,-3.8518518518518521,0,0,0
1.8811881188118811,-3.8518518518518521,0,0,0
1.9801980198019802,-3.8518518518518521,0,0,0
2.0792079207920793,-3.8518518518518521,0,0,0
2.1782178217821784,-3.8518518518518521,0,0,0
2.2772277227722775,-3.8518518518518521,0,0,0
2.3762376237623766,-3.8518518518518521,0,0,0
2.4752475247524757,-3.8518518518518521,0,0,0
2.5742574257425748,-3.8518518518518521,0,0,0
2.6732673267326739,-3.8518518518518521,0,0,0
2.772277227722773,-3.8518518518518521,0,0,0
2.8712871287128721,-3.8518518518518521,0,0,0
2.9702970297029703,-3.8518518518518521,0,0,0
3.0693069306930703,-3.8518518518518521,0,0,0
3.1683168316831694,-3.8518518518518521,0,0,0
3.2673267326732685,-3.8518518518518521,0,0,0
3.3663366336633676,-3.8518518518518521,0,0,0
3.4653465346534649,-3.8518518518518521,0,0,0
3.564356435643564,-3.8518518518518521,0,0,0
3.6633663366336631,-3.8518518518518521,0,0,0
3.7623762376237622,-3.8518518518518521,0,0,0
3.8613861386138613,-3.8518518518518521,0,0,0
3.9603960396039604,-3.8518518518518521,0,0,0
4.0594059405940595,-3.8518518518518521,0,0,0
4.1584158415841586,-3.8518518518518521,0,0,0
4.2574257425742577,-3.8518518518518521,0,0,0
4.3564356435643568,-3.8518518518518521,0,0,0
4.4554455445544559,-3.8518518518518521,0,0,0
4.5544554455445549,-3.8518518518518521,0,0,0
4.653465346534654,-3.8518518518518521,0,0,0
4.7524752475247531,-3.8518518518518521,0,0,0
4.8514851485148522,-3.8518518518518521,0,0,0
4.9504950495049513,-3.8518518518518521,0,0,0
-4.9504950495049505,-3.7530864197530862,0,0,0
-4.8514851485148514,-3.7530864197530862,0,0,0
-4.7524752475247523,-3.7530864197530862,0,0,0
-4.6534653465346532,-3.7530864197530862,0,0,0
-4.5544554455445541,-3.7530864197530862,0,0,0
-4.4554455445544559,-3.7530864197530862,0,0,0
-4.3564356435643568,-3.7530864197530862,0,0,0
-4.2574257425742577,-3.7530864197530862,0,0,0
-4.1584158415841586,-3.7530864197530862,0,0,0
-4.0594059405940595,-3.7530864197530862,0,0,0
-3.9603960396039604,-3.7530864197530862,0,0,0
-3.8613861386138613,-3.7530864197530862,0,0,0
-3.7623762376237622,-3.7530864197530862,0,0,0
-3.6633663366336631,-3.7530864197530862,0,0,0
-3.564356435643564,-3.7530864197530862,0,0,0
-3.4653465346534653,-3.7530864197530862,0,0,0
-3.3663366336633662,-3.7530864197530862,0,0,0
-3.2673267326732676,-3.7530864197530862,0,0,0
-3.1683168316831685,-3.7530864197530862,0,0,0
-3.0693069306930694,-3.7530864197530862,0,0,0
-2.9702970297029703,-3.7530864197530862,0,0,0
-2.8712871287128712,-3.7530864197530862,0,0,0
-2.7722772277227721,-3.7530864197530862,0,0,0
-2.673267326732673,-3.7530864197530862,0,0,0
-2.5742574257425743,-3.7530864197530862,0,0,0
-2.4752475247524752,-3.7530864197530862,0,0,0
-2.3762376237623761,-3.7530864197530862,0,0,0
-2.277227722772277,-3.7530864197530862,0,0,0
-2.1782178217821779,-3.7530864197530862,0,0,0
-2.0792079207920793,-3.7530864197530862,0,0,0
-1.9801980198019802,-3.7530864197530862,0,0,0
-1.8811881188118811,-3.7530864197530862,0,0,0
-1.782178217821782,-3.7530864197530862,0,0,0
-1.6831683168316829,-3.7530864197530862,0,0,0
-1.5841584158415838,-3.7530864197530862,0,0,0
-1.4851485148514851,-3.7530864197530862,0,0,0
-1.386138613861386,-3.7530864197530862,0,0,0
-1.2871287128712869,-3.7530864197530862,0,0,0
-1.1881188118811878,-3.7530864197530862,0,0,0
-1.0891089108910887,-3.7530864197530862,0,0,0
-0.99009900990099009,-3.7530864197530862,0,0,0
-0.89108910891089099,-3.7530864197530862,0,0,0
-0.79207920792079189,-3.7530864197530862,0,0,0
-0.6930693069306928,-3.7530864197530862,0,0,0
-0.5940594059405937,-3.7530864197530862,0,0,0
-0.4950495049504946,-3.7530864197530862,0,0,0
-0.3960396039603955,-3.7530864197530862,0,0,0
-0.29702970297029641,-3.7530864197530862,0,0,0
-0.1980198019801982,-3.7530864197530862,0,0,0
-0.099009900990099098,-3.7530864197530862,0,0,0
0,-3.7530864197530862,0,0,0
0.099009900990099098,-3.7530864197530862,0,0,0
0.1980198019801982,-3.7530864197530862,0,0,0
0.29702970297029729,-3.7530864197530862,0,0,0
0.39603960396039639,-3.7530864197530862,0,0,0
0.49504950495049549,-3.7530864197530862,0,0,0
0.59405940594059459,-3.7530864197530862,0,0,0
0.69306930693069368,-3.7530864197530862,0,0,0
0.79207920792079278,-3.7530864197530862,0,0,0
0.89108910891089099,-3.7530864197530862,0,0,0
0.99009900990099009,-3.7530864197530862,0,0,0
1.0891089108910892,-3.7530864197530862,0,0,0
1.1881188118811883,-3.7530864197530862,0,0,0
1.2871287128712874,-3.7530864197530862,0,0,0
1.3861386138613865,-3.7530864197530862,0,0,0
1.4851485148514856,-3.7530864197530862,0,0,0
1.5841584158415847,-3.7530864197530862,0,0,0
1.6831683168316838,-3.7530864197530862,0,0,0
1.7821782178217829,-3.7530864197530862,0,0,0
1.8811881188118811,-3.7530864197530862,0,0,0
1.9801980198019802,-3.7530864197530862,0,0,0
2.0792079207920793,-3.7530864197530862,0,0,0
2.1782178217821784,-3.7530864197530862,0,0,0
2.2772277227722775,-3.7530864197530862,0,0,0
2.3762376237623766,-3.7530864197530862,0,0,0
2.4752475247524757,-3.7530864197530862,0,0,0
2.5742574257425748,-3.7530864197530862,0,0,0
2.6732673267326739,-3.7530864197530862,0,0,0
2.772277227722773,-3.7530864197530862,0,0,0
2.8712871287128721,-3.7530864197530862,0,0,0
2.9702970297029703,-3.7530864197530862,0,0,0
3.0693069306930703,-3.7530864197530862,0,0,0
3.1683168316831694,-3.7530864197530862,0,0,0
3.2673267326732685,-3.7530864197530862,0,0,0
3.3663366336633676,-3.7530864197530862,0,0,0
3.4653465346534649,-3.7530864197530862,0,0,0
3.564356435643564,-3.7530864197530862,0,0,0
3.6633663366336631,-3.7530864197530862,0,0,0
3.7623762376237622,-3.7530864197530862,0,0,0
3.8613861386138613,-3.7530864197530862,0,0,0
3.9603960396039604,-3.7530864197530862,0,0,0
4.0594059405940595,-3.7530864197530862,0,0,0
4.1584158415841586,-3.7530864197530862,0,0,0
4.2574257425742577,-3.7530864197530862,0,0,0
4.3564356435643568,-3.7530864197530862,0,0,0
4.4554455445544559,-3.7530864197530862,0,0,0
4.5544554455445549,-3.7530864197530862,0,0,0
4.653465346534654,-3.7530864197530862,0,0,0
4.7524752475247531,-3.7530864197530862,0,0,0
4.8514851485148522,-3.7530864197530862,0,0,0
4.9504950495049513,-3.7530864197530862,0,0,0
-4.9504950495049505,-3.6543209876543212,0,0,0
-4.8514851485148514,-3.6543209876543212,0,0,0
-4.7524752475247523,-3.6543209876543212,0,0,0
-4.6534653465346532,-3.6543209876543212,0,0,0
-4.5544554455445541,-3.6543209876543212,0,0,0
-4.4554455445544559,-3.6543209876543212,0,0,0
-4.3564356435643568,-3.6543209876543212,0,0,0
-4.2574257425742577,-3.6543209876543212,0,0,0
-4.1584158415841586,-3.6543209876543212,0,0,0
-4.0594059405940595,-3.6543209876543212,0,0,0
-3.9603960396039604,-3.6543209876543212,0,0,0
-3.8613861386138613,-3.6543209876543212,0,0,0
-3.7623762376237622,-3.6543209876543212,0,0,0
-3.6633663366336631,-3.6543209876543212,0,0,0
-3.564356435643564,-3.6543209876543212,0,0,0
-3.4653465346534653,-3.6543209876543212,0,0,0
-3.3663366336633662,-3.6543209876543212,0,0,0
-3.2673267326732676,-3.6543209876543212,0,0,0
-3.1683168316831685,-3.6543209876543212,0,0,0
-3.0693069306930694,-3.6543209876543212,0,0,0
-2.9702970297029703,-3.6543209876543212,0,0,0
-2.8712871287128712,-3.6543209876543212,0,0,0
-2.7722772277227721,-3.6543209876543212,0,0,0
-2.673267326732673,-3.6543209876543212,0,0,0
-2.5742574257425743,-3.6543209876543212,0,0,0
-2.4752475247524752,-3.6543209876543212,0,0,0
-2.3762376237623761,-3.6543209876543212,0,0,0
-2.277227722772277,-3.6543209876543212,0,0,0
-2.1782178217821779,-3.6543209876543212,0,0,0
-2.0792079207920793,-3.6543209876543212,0,0,0
-1.9801980198019802,-3.6543209876543212,0,0,0
-1.8811881188118811,-3.6543209876543212,0,0,0
-1.782178217821782,-3.6543209876543212,0,0,0
-1.6831683168316829,-3.6543209876543212,0,0,0
-1.5841584158415838,-3.6543209876543212,0,0,0
-1.4851485148514851,-3.6543209876543212,0,0,0
-1.386138613861386,-3.6543209876543212,0,0,0
-1.2871287128712869,-3.6543209876543212,0,0,0
-1.1881188118811878,-3.6543209876543212,0,0,0
-1.0891089108910887,-3.6543209876543212,0,0,0
-0.99009900990099009,-3.6543209876543212,0,0,0
-0.89108910891089099,-3.6543209876543212,0,0,0
-0.79207920792079189,-3.6543209876543212,0,0,0
-0.6930693069306928,-3.6543209876543212,0,0,0
-0.5940594059405937,-3.6543209876543212,0,0,0
-0.4950495049504946,-3.6543209876543212,0,0,0
-0.3960396039603955,-3.6543209876543212,0,0,0
-0.29702970297029641,-3.6543209876543212,0,0,0
-0.1980198019801982,-3.6543209876543212,0,0,0
-0.099009900990099098,-3.6543209876543212,0,0,0
0,-3.6543209876543212,0,0,0
0.099009900990099098,-3.6543209876543212,0,0,0
0.1980198019801982,-3.6543209876543212,0,0,0
0.29702970297029729,-3.6543209876543212,0,0,0
0.39603960396039639,-3.6543209876543212,0,0,0
0.49504950495049549,-3.6543209876543212,0,0,0
0.59405940594059459,-3.6543209876543212,0,0,0
0.69306930693069368,-3.6543209876543212,0,0,0
0.79207920792079278,-3.6543209876543212,0,0,0
0.89108910891089099,-3.6543209876543212,0,0,0
0.99009900990099009,-3.6543209876543212,0,0,0
1.0891089108910892,-3.6543209876543212,0,0,0
1.1881188118811883,-3.6543209876543212,0,0,0
1.2871287128712874,-3.6543209876543212,0,0,0
1.3861386138613865,-3.6543209876543212,0,0,0
1.4851485148514856,-3.6543209876543212,0,0,0
1.5841584158415847,-3.6543209876543212,0,0,0
1.6831683168316838,-3.6543209876543212,0,0,0
1.7821782178217829,-3.6543209876543212,0,0,0
1.8811881188118811,-3.6543209876543212,0,0,0
1.9801980198019802,-3.6543209876543212,0,0,0
2.0792079207920793,-3.6543209876543212,0,0,0
2.1782178217821784,-3.6543209876543212,0,0,0
2.2772277227722775,-3.6543209876543212,0,0,0
2.3762376237623766,-3.6543209876543212,0,0,0
2.4752475247524757,-3.6543209876543212,0,0,0
2.5742574257425748,-3.6543209876543212,0,0,0
2.6732673267326739,-3.6543209876543212,0,0,0
2.772277227722773,-3.6543209876543212,0,0,0
2.8712871287128721,-3.6543209876543212,0,0,0
2.9702970297029703,-3.6543209876543212,0,0,0
3.0693069306930703,-3.6543209876543212,0,0,0
3.1683168316831694,-3.6543209876543212,0,0,0
3.2673267326732685,-3.6543209876543212,0,0,0
3.3663366336633676,-3.6543209876543212,0,0,0
3.4653465346534649,-3.6543209876543212,0,0,0
3.564356435643564,-3.6543209876543212,0,0,0
3.6633663366336631,-3.6543209876543212,0,0,0
3.7623762376237622,-3.6543209876543212,0,0,0
3.8613861386138613,-3.6543209876543212,0,0,0
3.9603960396039604,-3.6543209876543212,0,0,0
4.0594059405940595,-3.6543209876543212,0,0,0
4.1584158415841586,-3.6543209876543212,0,0,0
4.2574257425742577,-3.6543209876543212,0,0,0
4.3564356435643568,-3.6543209876543212,0,0,0
4.4554455445544559,-3.6543209876543212,0,0,0
4.5544554455445549,-3.6543209876543212,0,0,0
4.653465346534654,-3.6543209876543212,0,0,0
4.7524752475247531,-3.6543209876543212,0,0,0
4.8514851485148522,-3.6543209876543212,0,0,0
4.9504950495049513,-3.6543209876543212,0,0,0
-4.9504950495049505,-3.5555555555555554,0,0,0
-4.8514851485148514,-3.5555555555555554,0,0,0
-4.7524752475247523,-3.5555555555555554,0,0,0
-4.6534653465346532,-3.5555555555555554,0,0,0
-4.5544554455445541,-3.5555555555555554,0,0,0
-4.4554455445544559,-3.5555555555555554,0,0,0
-4.3564356435643568,-3.5555555555555554,0,0,0
-4.2574257425742577,-3.5555555555555554,0,0,0
-4.1584158415841586,-3.5555555555555554,0,0,0
-4.0594059405940595,-3.5555555555555554,0,0,0
-3.9603960396039604,-3.5555555555555554,0,0,0
-3.8613861386138613,-3.5555555555555554,0,0,0
-3.7623762376237622,-3.5555555555555554,0,0,0
-3.6633663366336631,-3.5555555555555554,0,0,0
-3.564356435643564,-3.5555555555555554,0,0,0
-3.4653465346534653,-3.5555555555555554,0,0,0
-3.3663366336633662,-3.5555555555555554,0,0,0
-3.2673267326732676,-3.5555555555555554,0,0,0
-3.1683168316831685,-3.5555555555555554,0,0,0
-3.0693069306930694,-3.5555555555555554,0,0,0
-2.9702970297029703,-3.5555555555555554,0,0,0
-2.8712871287128712,-3.5555555555555554,0,0,0
-2.7722772277227721,-3.5555555555555554,0,0,0
-2.673267326732673,-3.5555555555555554,0,0,0
-2.5742574257425743,-3.5555555555555554,0,0,0
-2.4752475247524752,-3.5555555555555554,0,0,0
-2.3762376237623761,-3.5555555555555554,0,0,0
-2.277227722772277,-3.5555555555555554,0,0,0
-2.1782178217821779,-3.5555555555555554,0,0,0
-2.0792079207920793,-3.5555555555555554,0,0,0
-1.9801980198019802,-3.5555555555555554,0,0,0
-1.8811881188118811,-3.5555555555555554,0,0,0
-1.782178217821782,-3.5555555555555554,0,0,0
-1.6831683168316829,-3.5555555555555554,0,0,0
-1.5841584158415838,-3.5555555555555554,0,0,0
-1.4851485148514851,-3.5555555555555554,0,0,0
-1.386138613861386,-3.5555555555555554,0,0,0
-1.2871287128712869,-3.5555555555555554,0,0,0
-1.1881188118811878,-3.5555555555555554,0,0,0
-1.0891089108910887,-3.5555555555555554,0,0,0
-0.99009900990099009,-3.5555555555555554,0,0,0
-0.89108910891089099,-3.5555555555555554,0,0,0
-0.79207920792079189,-3.5555555555555554,0,0,0
-0.6930693069306928,-3.5555555555555554,0,0,0
-0.5940594059405937,-3.5555555555555554,0,0,0
-0.4950495049504946,-3.5555555555555554,0,0,0
-0.3960396039603955,-3.5555555555555554,0,0,0
-0.29702970297029641,-3.5555555555555554,0,0,0
-0.1980198019801982,-3.5555555555555554,0,0,0
-0.099009900990099098,-3.5555555555555554,0,0,0
0,-3.5555555555555554,0,0,0
0.099009900990099098,-3.5555555555555554,0,0,0
0.1980198019801982,-3.5555555555555554,0,0,0
0.29702970297029729,-3.5555555555555554,0,0,0
0.39603960396039639,-3.5555555555555554,0,0,0
0.49504950495049549,-3.5555555555555554,0,0,0
0.59405940594059459,-3.5555555555555554,0,0,0
0.69306930693069368,-3.5555555555555554,0,0,0
0.79207920792079278,-3.5555555555555554,0,0,0
0.89108910891089099,-3.5555555555555554,0,0,0
0.99009900990099009,-3.5555555555555554,0,0,0
1.0891089108910892,-3.5555555555555554,0,0,0
1.1881188118811883,-3.5555555555555554,0,0,0
1.2871287128712874,-3.5555555555555554,0,0,0
1.3861386138613865,-3.5555555555555554,0,0,0
1.4851485148514856,-3.5555555555555554,0,0,0
1.5841584158415847,-3.5555555555555554,0,0,0
1.6831683168316838,-3.5555555555555554,0,0,0
1.7821782178217829,-3.5555555555555554,0,0,0
1.8811881188118811,-3.5555555555555554,0,0,0
1.9801980198019802,-3.5555555555555554,0,0,0
2.0792079207920793,-3.5555555555555554,0,0,0
2.1782178217821784,-3.5555555555555554,0,0,0
2.2772277227722775,-3.5555555555555554,0,0,0
2.3762376237623766,-3.5555555555555554,0,0,0
2.4752475247524757,-3.5555555555555554,0,0,0
2.5742574257425748,-3.5555555555555554,0,0,0
2.6732673267326739,-3.5555555555555554,0,0,0
2.772277227722773,-3.5555555555555554,0,0,0
2.8712871287128721,-3.5555555555555554,0,0,0
2.9702970297029703,-3.5555555555555554,0,0,0
3.0693069306930703,-3.5555555555555554,0,0,0
3.1683168316831694,-3.5555555555555554,0,0,0
3.2673267326732685,-3.5555555555555554,0,0,0
3.3663366336633676,-3.5555555555555554,0,0,0
3.4653465346534649,-3.5555555555555554,0,0,0
3.564356435643564,-3.5555555555555554,0,0,0
3.6633663366336631,-3.5555555555555554,0,0,0
3.7623762376237622,-3.5555555555555554,0,0,0
3.8613861386138613,-3.5555555555555554,0,0,0
3.9603960396039604,-3.5555555555555554,0,0,0
4.0594059405940595,-3.5555555555555554,0,0,0
4.1584158415841586,-3.5555555555555554,0,0,0
4.2574257425742577,-3.5555555555555554,0,0,0
4.3564356435643568,-3.5555555555555554,0,0,0
4.4554455445544559,-3.5555555555555554,0,0,0
4.5544554455445549,-3.5555555555555554,0,0,0
4.653465346534654,-3.5555555555555554,0,0,0
4.7524752475247531,-3.5555555555555554,0,0,0
4.8514851485148522,-3.5555555555555554,0,0,0
4.9504950495049513,-3.5555555555555554,0,0,0
-4.9504950495049505,-3.4567901234567904,0,0,0
-4.8514851485148514,-3.4567901234567904,0,0,0
-4.7524752475247523,-3.4567901234567904,0,0,0
-4.6534653465346532,-3.4567901234567904,0,0,0
-4.5544554455445541,-3.4567901234567904,0,0,0
-4.4554455445544559,-3.4567901234567904,0,0,0
-4.3564356435643568,-3.4567901234567904,0,0,0
-4.2574257425742577,-3.4567901234567904,0,0,0
-4.1584158415841586,-3.4567901234567904,0,0,0
-4.0594059405940595,-3.4567901234567904,0,0,0
-3.9603960396039604,-3.4567901234567904,0,0,0
-3.8613861386138613,-3.4567901234567904,0,0,0
-3.7623762376237622,-3.4567901234567904,0,0,0
-3.6633663366336631,-3.4567901234567904,0,0,0
-3.564356435643564,-3.4567901234567904,0,0,0
-3.4653465346534653,-3.4567901234567904,0,0,0
-3.3663366336633662,-3.4567901234567904,0,0,0
-3.2673267326732676,-3.4567901234567904,0,0,0
-3.1683168316831685,-3.4567901234567904,0,0,0
-3.0693069306930694,-3.4567901234567904,0,0,0
-2.9702970297029703,-3.4567901234567904,0,0,0
-2.8712871287128712,-3.4567901234567904,0,0,0
-2.7722772277227721,-3.4567901234567904,0,0,0
-2.673267326732673,-3.4567901234567904,0,0,0
-2.5742574257425743,-3.4567901234567904,0,0,0
-2.4752475247524752,-3.4567901234567904,0,0,0
-2.3762376237623761,-3.4567901234567904,0,0,0
-2.277227722772277,-3.4567901234567904,0,0,0
-2.1782178217821779,-3.4567901234567904,0,0,0
-2.0792079207920793,-3.4567901234567904,0,0,0
-1.9801980198019802,-3.4567901234567904,0,0,0
-1.8811881188118811,-3.4567901234567904,0,0,0
-1.782178217821782,-3.4567901234567904,0,0,0
-1.6831683168316829,-3.4567901234567904,0,0,0
-1.5841584158415838,-3.4567901234567904,0,0,0
-1.4851485148514851,-3.4567901234567904,0,0,0
-1.386138613861386,-3.4567901234567904,0,0,0
-1.2871287128712869,-3.4567901234567904,0,0,0
-1.1881188118811878,-3.4567901234567904,0,0,0
-1.0891089108910887,-3.4567901234567904,0,0,0
-0.99009900990099009,-3.4567901234567904,0,0,0
